ticker,company_name
FR1434,Usines Clermontoise de Strasbourg SCS
FR1435,Hydraulique Générale SARL
FR1436,Fabrique Bordelaise de Orléans EURL
FR1437,Industrie Grenoble SCOP
FR1438,Système Strasbourgeoise SNC
FR1439,Consulting Rouennaise SE
FR1440,Automobile Moderne de Mulhouse GIE
FR1441,Plastique Parisienne de Nantes SCOP
FR1442,Entreprise Strasbourgeoise de Grenoble SCS
FR1443,Automobile Toulon GIE
FR1444,Production Durable de Nancy SA
FR1445,Mécanique Moderne de Mulhouse GIE
FR1446,Électronique Française de Lyon SCS
FR1447,Production Fiable de Orléans GIE
FR1448,Aéronautique Fiable de Mulhouse SCS
FR1449,Innovation Angevine SARL
FR1450,Fabrique Rouen SE
FR1451,Hydraulique Innovante de Limoges SNC
FR1452,Manufacture Tours SE
FR1453,Électronique Avancée de Toulouse SE
FR1454,Développement Montpellier SE
FR1455,Usines Nouvelle SNC
FR1456,Consulting Qualité SE
FR1457,Mécanique Performante de Reims SAS
FR1458,Ateliers Tours SE
FR1459,Plastique Intégrée de Nantes SARL
FR1460,Compagnie Strasbourgeoise SA
FR1461,Aéronautique Nantaise de Metz SCS
FR1462,Verre Limogeaude SCOP
FR1463,Énergie Moderne SAS
FR1464,Naval Rennaise de Besançon SE
FR1465,Naval Saint-Étienne SA
FR1466,Plastique Toulouse GIE
FR1467,Mécanique Nantes SE
FR1468,Électronique Régionale de Rouen SNC
FR1469,Production Qualité GIE
FR1470,Mécanique Clermontoise SAS
FR1471,Chimie Nantaise SA
FR1472,Aéronautique Européenne de Amiens GIE
FR1473,Fabrique Rennaise SE
FR1474,Aéronautique Rouennaise de Marseille SCS
FR1475,Céramique Nationale de Mulhouse EURL
FR1476,Aéronautique Besançon SARL
FR1477,Manufacture Durable de Brest SNC
FR1478,Compagnie Dijonnaise de Tours SE
FR1479,Innovation Mulhouse SE
FR1480,Technologie Annecy SNC
FR1481,Aéronautique Strasbourgeoise de Angers SE
FR1482,Énergie Clermont SCS
FR1483,Manufacture Dijon SCS
FR1484,Usines Strasbourg SE
FR1485,Technologie Limogeaude SARL
FR1486,Système Strasbourg SCS
FR1487,Groupe Angevine GIE
FR1488,Textile Limogeaude GIE
FR1489,Consulting Excellence de Amiens EURL
FR1490,Usines Brestoise SA
FR1491,Ferroviaire Nancy GIE
FR1492,Manufacture Brestoise SE
FR1493,Fabrique Orléans GIE
FR1494,Hydraulique Clermontoise SAS
FR1495,Consulting Commerciale GIE
FR1496,Naval Précision SNC
FR1497,Ferroviaire Brestoise de Perpignan SNC
FR1498,Solutions Rouen SE
FR1499,Entreprise Angevine de Dijon SARL
FR1500,Métallurgie Avancée de Angers EURL
FR1501,Alimentaire Dynamique SNC
FR1502,Textile Européenne EURL
FR1503,Fabrique Créative de Angers SA
FR1504,Technologie Moderne SE
FR1505,Verre Commerciale de Annecy SARL
FR1506,Manufacture Metz SCOP
FR1507,Bois Dijon SCS
FR1508,Industrie Bordelaise SCOP
FR1509,Services Parisienne SNC
FR1510,Compagnie Précision SNC
FR1511,Énergie Régionale de Rennes SA
FR1512,Solutions Lyonnaise EURL
FR1513,Métallurgie Amiens SE
FR1514,Innovation Performante de Marseille SAS
FR1515,Fabrique Limogeaude de Mulhouse EURL
FR1516,Innovation Efficace de Reims SA
FR1517,Naval Lyonnaise de Nancy GIE
FR1518,Textile Rennes GIE
FR1519,Naval Générale de Limoges SCS
FR1520,Services Toulousaine SNC
FR1521,Industrie Grenoble EURL
FR1522,Manufacture Orleanaise GIE
FR1523,Alimentaire Angevine SARL
FR1524,Automobile Perpignan SCS
FR1525,Ateliers Spécialisée de Grenoble EURL
FR1526,Consulting Toulon SCOP
FR1527,Aéronautique Qualité de Marseille SARL
FR1528,Bois Annecy SARL
FR1529,Aéronautique Toulousaine SNC
FR1530,Groupe Innovante SA
FR1531,Céramique Orleanaise de Orléans SA
FR1532,Ateliers Européenne de Orléans SA
FR1533,Ateliers Lilloise de Angers SA
FR1534,Innovation Durable SAS
FR1535,Ferroviaire Strasbourg SCOP
FR1536,Société Toulousaine de Rouen SAS
FR1537,Chimie Toulon SE
FR1538,Ferroviaire Angevine SCS
FR1539,Production Toulousaine de Limoges EURL
FR1540,Groupe Avancée de Lille SCS
FR1541,Innovation Nantaise de Lille SCS
FR1542,Naval Excellence de Besançon SCS
FR1543,Électronique Strasbourg SCS
FR1544,Société Caen EURL
FR1545,Services Fiable EURL
FR1546,Alimentaire Dijon EURL
FR1547,Industrie Régionale de Marseille SA
FR1548,Production Tourangelle de Lille SCOP
FR1549,Plastique Lille SA
FR1550,Technologie Saint-Étienne SNC
FR1551,Consulting Lyon EURL
FR1552,Développement Lilloise SA
FR1553,Usines Européenne EURL
FR1554,Plastique Performante de Limoges SAS
FR1555,Automobile Nantaise SARL
FR1556,Innovation Dijonnaise SE
FR1557,Automobile Caen EURL
FR1558,Innovation Annecy SNC
FR1559,Consulting Besançon SNC
FR1560,Hydraulique Qualité de Lille SCOP
FR1561,Entreprise Grenobloise de Dijon SE
FR1562,Hydraulique Régionale SCOP
FR1563,Plastique Industrielle SCOP
FR1564,Verre Lille SA
FR1565,Innovation Dijon EURL
FR1566,Automobile Nationale SAS
FR1567,Compagnie Rennaise SARL
FR1568,Société Intégrée SE
FR1569,Automobile Moderne SCS
FR1570,Manufacture Bordeaux SCOP
FR1571,Entreprise Continentale de Rouen SARL
FR1572,Compagnie Toulouse EURL
FR1573,Plastique Marseillaise de Lille SE
FR1574,Développement Angevine de Lille SNC
FR1575,Développement Lyonnaise de Rouen SNC
FR1576,Verre Internationale de Amiens SA
FR1577,Production Internationale EURL
FR1578,Services Industrielle de Toulon SE
FR1579,Alimentaire Besançon SCS
FR1580,Céramique Clermontoise SCOP
FR1581,Fabrique Durable SAS
FR1582,Chimie Européenne de Clermont EURL
FR1583,Électronique Française de Tours SA
FR1584,Production Dijon GIE
FR1585,Verre Dijon SE
FR1586,Ateliers Européenne SCOP
FR1587,Ateliers Strasbourg SE
FR1588,Énergie Lille SAS
FR1589,Bois Bordeaux EURL
FR1590,Entreprise Intégrée SA
FR1591,Céramique Toulouse SAS
FR1592,Céramique Spécialisée de Dijon SARL
FR1593,Fabrique Clermontoise de Clermont SNC
FR1594,Système Tours SNC
FR1595,Naval Brestoise EURL
FR1596,Verre Excellence de Limoges EURL
FR1597,Énergie Tours SCOP
FR1598,Compagnie Tourangelle de Montpellier SCOP
FR1599,Électronique Clermont SAS
FR1600,Automobile Intégrée de Caen GIE
FR1601,Ateliers Internationale SA
FR1602,Mécanique Performante de Reims SARL
FR1603,Énergie Moderne SE
FR1604,Ateliers Technique SCS
FR1605,Hydraulique Lyon SCOP
FR1606,Naval Nationale SCS
FR1607,Société Lyonnaise SNC
FR1608,Naval Marseille SCOP
FR1609,Consulting Nouvelle de Amiens SAS
FR1610,Système Strasbourg SARL
FR1611,Verre Grenobloise de Metz SARL
FR1612,Production Strasbourg SCS
FR1613,Société Efficace SE
FR1614,Ateliers Orléans SNC
FR1615,Industrie Toulon GIE
FR1616,Consulting Lille EURL
FR1617,Céramique Parisienne de Grenoble SA
FR1618,Entreprise Orleanaise de Annecy SARL
FR1619,Système Limoges GIE
FR1620,Textile Nancy SE
FR1621,Solutions Clermont GIE
FR1622,Solutions Grenoble SCS
FR1623,Verre Créative SCS
FR1624,Entreprise Performante SNC
FR1625,Solutions Moderne de Toulon SNC
FR1626,Ateliers Commerciale de Rennes SAS
FR1627,Bois Grenoble SAS
FR1628,Textile Performante de Marseille SCOP
FR1629,Aéronautique Nationale de Nancy SE
FR1630,Industrie Orleanaise SA
FR1631,Consulting Angers EURL
FR1632,Fabrique Rouen SCOP
FR1633,Bois Clermontoise de Bordeaux SA
FR1634,Aéronautique Européenne de Rennes SAS
FR1635,Société Industrielle de Nancy GIE
FR1636,Services Bordeaux SCS
FR1637,Groupe Performante de Annecy EURL
FR1638,Bois Industrielle SCS
FR1639,Énergie Nantaise EURL
FR1640,Solutions Rennaise de Strasbourg SARL
FR1641,Solutions Amiénoise SE
FR1642,Système Clermont EURL
FR1643,Consulting Angevine de Tours SNC
FR1644,Métallurgie Spécialisée SARL
FR1645,Aéronautique Avancée de Angers SE
FR1646,Ferroviaire Parisienne de Clermont GIE
FR1647,Électronique Excellence SE
FR1648,Bois Orléans SNC
FR1649,Ferroviaire Nantaise SCS
FR1650,Innovation Lyonnaise de Besançon SA
FR1651,Énergie Internationale GIE
FR1652,Énergie Angevine de Clermont SARL
FR1653,Usines Nationale de Lille SAS
FR1654,Chimie Technique de Nancy SCOP
FR1655,Bois Avancée de Bordeaux EURL
FR1656,Plastique Dynamique SA
FR1657,Naval Rennes SAS
FR1658,Système Toulon SARL
FR1659,Bois Internationale de Limoges SARL
FR1660,Système Avancée de Reims SNC
FR1661,Bois Qualité de Saint-Étienne SNC
FR1662,Compagnie Perpignan SCS
FR1663,Solutions Internationale de Lyon SNC
FR1664,Industrie Lilloise de Toulon SARL
FR1665,Mécanique Avancée de Strasbourg SAS
FR1666,Innovation Générale SAS
FR1667,Solutions Montpelliéraine de Paris EURL
FR1668,Innovation Limogeaude de Orléans GIE
FR1669,Système Strasbourgeoise SNC
FR1670,Alimentaire Parisienne de Amiens EURL
FR1671,Industrie Toulousaine de Toulon SNC
FR1672,Société Lilloise EURL
FR1673,Métallurgie Générale SCOP
FR1674,Plastique Efficace de Grenoble SCS
FR1675,Verre Nationale de Montpellier SA
FR1676,Industrie Intégrée de Saint-Étienne GIE
FR1677,Manufacture Excellence de Besançon SARL
FR1678,Consulting Régionale de Angers SCOP
FR1679,Hydraulique Moderne de Lyon EURL
FR1680,Textile Besançon SCS
FR1681,Textile Efficace SCOP
FR1682,Compagnie Continentale GIE
FR1683,Ateliers Angers SNC
FR1684,Production Paris SE
FR1685,Compagnie Angevine de Besançon SE
FR1686,Usines Bordeaux SE
FR1687,Système Performante de Toulouse SARL
FR1688,Système Toulon GIE
FR1689,Développement Performante de Mulhouse SCOP
FR1690,Énergie Besançon SCS
FR1691,Entreprise Créative de Dijon SCS
FR1692,Bois Créative SE
FR1693,Développement Marseille SNC
FR1694,Alimentaire Qualité de Saint-Étienne EURL
FR1695,Fabrique Française GIE
FR1696,Innovation Nationale de Grenoble GIE
FR1697,Fabrique Industrielle de Toulouse EURL
FR1698,Naval Française de Perpignan SAS
FR1699,Énergie Efficace SCOP
FR1700,Société Excellence de Rouen SCS
FR1701,Métallurgie Durable SCOP
FR1702,Bois Toulousaine SCS
FR1703,Services Fiable SA
FR1704,Énergie Internationale de Perpignan SNC
FR1705,Manufacture Innovante GIE
FR1706,Chimie Internationale GIE
FR1707,Innovation Dijon SE
FR1708,Textile Qualité SA
FR1709,Système Durable SAS
FR1710,Production Clermontoise de Annecy EURL
FR1711,Industrie Régionale de Metz SARL
FR1712,Bois Caen SAS
FR1713,Chimie Paris SAS
FR1714,Hydraulique Créative SCS
FR1715,Verre Toulouse SA
FR1716,Énergie Angevine de Nancy SAS
FR1717,Compagnie Intégrée GIE
FR1718,Industrie Marseille SARL
FR1719,Hydraulique Orleanaise de Tours SA
FR1720,Métallurgie Fiable SARL
FR1721,Automobile Angevine de Toulouse SAS
FR1722,Technologie Internationale de Dijon SA
FR1723,Énergie Nantaise de Perpignan SE
FR1724,Usines Clermontoise de Strasbourg SARL
FR1725,Industrie Innovante SCOP
FR1726,Solutions Créative de Marseille SAS
FR1727,Société Limoges SARL
FR1728,Système Avancée de Bordeaux SA
FR1729,Mécanique Orléans SE
FR1730,Énergie Fiable de Limoges SCS
FR1731,Hydraulique Clermontoise SARL
FR1732,Innovation Rouennaise de Besançon SNC
FR1733,Solutions Rennes SCS
FR1734,Automobile Rennes SE
FR1735,Système Internationale de Marseille SCOP
FR1736,Production Commerciale EURL
FR1737,Innovation Angers SE
FR1738,Production Dijon GIE
FR1739,Consulting Nantaise de Toulouse SNC
FR1740,Céramique Nancy SCS
FR1741,Alimentaire Brestoise SAS
FR1742,Ateliers Nationale de Dijon EURL
FR1743,Usines Montpelliéraine de Saint-Étienne SE
FR1744,Énergie Lilloise de Montpellier SE
FR1745,Métallurgie Mulhouse SARL
FR1746,Textile Nationale de Montpellier SAS
FR1747,Verre Rennes SAS
FR1748,Hydraulique Rouennaise de Nantes SAS
FR1749,Groupe Dynamique de Reims SCS
FR1750,Céramique Intégrée de Orléans SAS
FR1751,Hydraulique Tourangelle de Clermont SNC
FR1752,Services Angevine SARL
FR1753,Compagnie Dynamique de Marseille SARL
FR1754,Système Durable de Marseille SA
FR1755,Énergie Lyonnaise de Metz GIE
FR1756,Ferroviaire Générale de Metz SE
FR1757,Usines Angers SA
FR1758,Industrie Avancée de Saint-Étienne SE
FR1759,Société Excellence de Strasbourg SCOP
FR1760,Services Montpelliéraine de Montpellier SARL
FR1761,Groupe Dijon SCOP
FR1762,Usines Européenne de Perpignan EURL
FR1763,Usines Amiens SNC
FR1764,Solutions Lyonnaise de Lille GIE
FR1765,Hydraulique Marseillaise SCOP
FR1766,Chimie Grenoble SCOP
FR1767,Ateliers Lyonnaise SCS
FR1768,Industrie Amiens GIE
FR1769,Hydraulique Rouennaise GIE
FR1770,Développement Orleanaise SCOP
FR1771,Technologie Commerciale de Toulouse SNC
FR1772,Aéronautique Grenobloise SAS
FR1773,Innovation Rouen EURL
FR1774,Verre Mulhouse SCS
FR1775,Innovation Spécialisée de Toulouse SNC
FR1776,Fabrique Française de Limoges GIE
FR1777,Bois Rennaise SARL
FR1778,Chimie Technique SA
FR1779,Alimentaire Avancée SA
FR1780,Compagnie Angers EURL
FR1781,Hydraulique Montpelliéraine de Rennes EURL
FR1782,Consulting Performante de Lille GIE
FR1783,Ateliers Angers SE
FR1784,Production Orleanaise SARL
FR1785,Innovation Rouennaise GIE
FR1786,Groupe Nationale de Limoges GIE
FR1787,Services Orleanaise de Clermont SCS
FR1788,Groupe Angevine de Rennes SARL
FR1789,Céramique Mulhouse SCS
FR1790,Société Lyonnaise SA
FR1791,Ferroviaire Clermont SARL
FR1792,Énergie Rouen SCS
FR1793,Industrie Efficace SE
FR1794,Plastique Qualité de Angers SE
FR1795,Solutions Qualité GIE
FR1796,Usines Marseillaise de Lille EURL
FR1797,Entreprise Commerciale de Rouen SCS
FR1798,Innovation Paris SAS
FR1799,Céramique Innovante de Mulhouse SNC
FR1800,Chimie Régionale de Nancy SCOP
FR1801,Entreprise Spécialisée de Limoges GIE
FR1802,Manufacture Grenobloise SNC
FR1803,Groupe Fiable EURL
FR1804,Hydraulique Nantaise SAS
FR1805,Bois Lille SNC
FR1806,Système Durable de Tours EURL
FR1807,Hydraulique Intégrée SE
FR1808,Services Brest SNC
FR1809,Services Bordeaux SE
FR1810,Production Brestoise SAS
FR1811,Consulting Toulouse SE
FR1812,Chimie Grenoble SCS
FR1813,Développement Rennaise GIE
FR1814,Groupe Dynamique de Perpignan SA
FR1815,Métallurgie Montpelliéraine de Lyon SNC
FR1816,Ateliers Nancy GIE
FR1817,Solutions Grenoble EURL
FR1818,Verre Rouennaise SCOP
FR1819,Production Amiens SARL
FR1820,Technologie Montpelliéraine de Tours EURL
FR1821,Mécanique Parisienne de Strasbourg SNC
FR1822,Innovation Nantaise SAS
FR1823,Verre Lilloise de Nantes SE
FR1824,Ateliers Lyon GIE
FR1825,Industrie Nantes SA
FR1826,Compagnie Brestoise de Nancy SAS
FR1827,Industrie Lilloise de Saint-Étienne SE
FR1828,Compagnie Dijonnaise de Amiens SAS
FR1829,Système Amiens SCS
FR1830,Groupe Commerciale SNC
FR1831,Société Rouen SE
FR1832,Céramique Caen SA
FR1833,Services Avancée GIE
FR1834,Bois Amiens SARL
FR1835,Usines Orleanaise de Rouen SARL
FR1836,Usines Mulhouse SARL
FR1837,Production Montpelliéraine GIE
FR1838,Automobile Rouennaise SNC
FR1839,Ateliers Brestoise SCOP
FR1840,Entreprise Lyonnaise SAS
FR1841,Bois Perpignan SCOP
FR1842,Automobile Brestoise SAS
FR1843,Bois Continentale de Amiens SCS
FR1844,Céramique Excellence de Nantes SCS
FR1845,Consulting Nationale de Brest GIE
FR1846,Services Nationale de Tours SARL
FR1847,Services Fiable SARL
FR1848,Manufacture Régionale de Amiens SE
FR1849,Groupe Continentale de Besançon SCS
FR1850,Fabrique Tourangelle de Nantes SCOP
FR1851,Céramique Perpignan EURL
FR1852,Fabrique Bordelaise de Dijon SAS
FR1853,Automobile Reims SA
FR1854,Entreprise Lyon SAS
FR1855,Production Marseille EURL
FR1856,Céramique Rouennaise de Amiens SAS
FR1857,Électronique Spécialisée de Saint-Étienne GIE
FR1858,Industrie Nantes SARL
FR1859,Société Limoges SAS
FR1860,Verre Avancée SCOP
FR1861,Hydraulique Angevine EURL
FR1862,Compagnie Industrielle GIE
FR1863,Groupe Orleanaise de Strasbourg GIE
FR1864,Entreprise Fiable de Amiens SCOP
FR1865,Bois Grenobloise SA
FR1866,Métallurgie Lilloise de Marseille SARL
FR1867,Alimentaire Rouen EURL
FR1868,Ateliers Angers EURL
FR1869,Électronique Dijonnaise SE
FR1870,Métallurgie Strasbourgeoise SA
FR1871,Groupe Rouen SARL
FR1872,Chimie Limoges GIE
FR1873,Verre Continentale SAS
FR1874,Hydraulique Lilloise SE
FR1875,Bois Rouen SA
FR1876,Naval Reims SARL
FR1877,Solutions Efficace de Toulon SAS
FR1878,Hydraulique Industrielle SE
FR1879,Fabrique Européenne de Montpellier SNC
FR1880,Société Bordeaux GIE
FR1881,Entreprise Rouennaise SCOP
FR1882,Électronique Amiens SARL
FR1883,Textile Strasbourg SNC
FR1884,Plastique Marseille SARL
FR1885,Naval Limogeaude SCOP
FR1886,Fabrique Bordelaise SCOP
FR1887,Céramique Précision de Orléans SAS
FR1888,Textile Régionale SARL
FR1889,Société Précision de Saint-Étienne SA
FR1890,Industrie Rouennaise de Rouen SARL
FR1891,Entreprise Orleanaise GIE
FR1892,Naval Intégrée SE
FR1893,Technologie Lilloise GIE
FR1894,Entreprise Française de Angers SCS
FR1895,Ferroviaire Orléans SNC
FR1896,Production Nancy SAS
FR1897,Société Excellence GIE
FR1898,Automobile Paris EURL
FR1899,Manufacture Rennes GIE
FR1900,Technologie Marseille SAS
FR1901,Compagnie Angevine SCOP
FR1902,Développement Montpelliéraine SA
FR1903,Électronique Grenobloise EURL
FR1904,Système Fiable de Montpellier GIE
FR1905,Industrie Innovante de Marseille EURL
FR1906,Production Lyon SCS
FR1907,Naval Rouennaise de Besançon SCOP
FR1908,Céramique Saint-Étienne SE
FR1909,Aéronautique Rennaise SCOP
FR1910,Solutions Dijonnaise GIE
FR1911,Bois Clermontoise de Lille SCS
FR1912,Industrie Régionale SCS
FR1913,Usines Fiable SCOP
FR1914,Chimie Continentale de Clermont SE
FR1915,Usines Montpelliéraine de Clermont SCOP
FR1916,Système Dijon GIE
FR1917,Automobile Dynamique de Reims SNC
FR1918,Ateliers Strasbourgeoise de Marseille SARL
FR1919,Céramique Lilloise de Saint-Étienne SCOP
FR1920,Ateliers Dynamique SCOP
FR1921,Mécanique Moderne de Bordeaux EURL
FR1922,Usines Dijonnaise de Toulouse SCOP
FR1923,Naval Moderne de Lyon GIE
FR1924,Hydraulique Tourangelle SNC
FR1925,Céramique Efficace EURL
FR1926,Industrie Parisienne de Annecy SAS
FR1927,Textile Européenne SAS
FR1928,Verre Perpignan GIE
FR1929,Automobile Saint-Étienne GIE
FR1930,Textile Clermont SAS
FR1931,Fabrique Technique SARL
FR1932,Développement Grenoble SAS
FR1933,Compagnie Parisienne de Lyon GIE
FR1934,Manufacture Précision de Caen SE
FR1935,Manufacture Rennaise SCOP
FR1936,Consulting Rouen EURL
FR1937,Consulting Metz SNC
FR1938,Compagnie Rouennaise de Nancy SA
FR1939,Usines Toulouse SARL
FR1940,Développement Montpelliéraine SARL
FR1941,Solutions Internationale SARL
FR1942,Énergie Dynamique SARL
FR1943,Textile Annecy SCOP
FR1944,Électronique Lyonnaise de Metz SAS
FR1945,Société Bordelaise de Montpellier SCS
FR1946,Industrie Saint-Étienne SE
FR1947,Usines Brest SA
FR1948,Hydraulique Rouennaise de Besançon EURL
FR1949,Manufacture Bordeaux SAS
FR1950,Fabrique Amiens SNC
FR1951,Compagnie Nancy SE
FR1952,Énergie Avancée SE
FR1953,Innovation Dijon SNC
FR1954,Électronique Grenobloise de Saint-Étienne EURL
FR1955,Automobile Excellence SNC
FR1956,Bois Avancée de Tours EURL
FR1957,Entreprise Mulhouse SAS
FR1958,Hydraulique Limogeaude de Rouen GIE
FR1959,Chimie Toulouse SA
FR1960,Textile Montpellier SAS
FR1961,Solutions Montpellier SCS
FR1962,Textile Bordelaise de Grenoble SA
FR1963,Solutions Mulhouse SCS
FR1964,Entreprise Angers SNC
FR1965,Solutions Lilloise de Rennes SE
FR1966,Entreprise Durable GIE
FR1967,Textile Dijonnaise EURL
FR1968,Métallurgie Moderne de Toulouse SARL
FR1969,Bois Rouen SA
FR1970,Industrie Intégrée SNC
FR1971,Société Européenne de Marseille SA
FR1972,Céramique Angevine SNC
FR1973,Textile Dijon SA
FR1974,Naval Générale de Perpignan SARL
FR1975,Manufacture Perpignan SA
FR1976,Ateliers Bordeaux GIE
FR1977,Innovation Régionale de Lyon SE
FR1978,Développement Marseillaise SARL
FR1979,Alimentaire Fiable de Rennes GIE
FR1980,Naval Bordelaise de Grenoble SAS
FR1981,Céramique Metz SCOP
FR1982,Consulting Durable SCOP
FR1983,Ferroviaire Orleanaise de Rennes SARL
FR1984,Chimie Innovante de Metz EURL
FR1985,Entreprise Paris SCOP
FR1986,Solutions Intégrée GIE
FR1987,Hydraulique Française SNC
FR1988,Hydraulique Lilloise SAS
FR1989,Aéronautique Précision SE
FR1990,Métallurgie Avancée de Metz SAS
FR1991,Ateliers Mulhouse SCOP
FR1992,Usines Amiénoise SA
FR1993,Ferroviaire Performante SE
FR1994,Compagnie Lille GIE
FR1995,Hydraulique Grenoble SE
FR1996,Métallurgie Régionale de Paris SARL
FR1997,Automobile Dijonnaise de Lille SNC
FR1998,Énergie Industrielle de Toulouse GIE
FR1999,Usines Orleanaise de Paris SARL
FR2000,Consulting Toulouse SE
FR2001,Verre Toulouse GIE
FR2002,Métallurgie Générale EURL
FR2003,Mécanique Saint-Étienne SNC
FR2004,Technologie Technique de Saint-Étienne SCOP
FR2005,Consulting Metz SCS
FR2006,Technologie Européenne de Nantes SCOP
FR2007,Automobile Européenne de Strasbourg SA
FR2008,Système Efficace SA
FR2009,Industrie Amiens EURL
FR2010,Manufacture Perpignan SNC
FR2011,Hydraulique Toulon SAS
FR2012,Électronique Européenne de Amiens SCOP
FR2013,Développement Performante SCOP
FR2014,Chimie Angevine de Mulhouse SCS
FR2015,Ferroviaire Bordelaise de Metz SNC
FR2016,Production Moderne EURL
FR2017,Manufacture Montpellier GIE
FR2018,Compagnie Nancy GIE
FR2019,Métallurgie Dynamique de Mulhouse SE
FR2020,Technologie Limogeaude de Mulhouse SCS
FR2021,Métallurgie Angevine de Paris EURL
FR2022,Usines Avancée de Tours SCOP
FR2023,Mécanique Bordelaise SA
FR2024,Production Industrielle SNC
FR2025,Énergie Annecy SARL
FR2026,Naval Marseillaise EURL
FR2027,Énergie Angevine de Clermont SA
FR2028,Groupe Limogeaude de Montpellier SAS
FR2029,Hydraulique Performante de Nantes SE
FR2030,Production Dijonnaise GIE
FR2031,Société Spécialisée de Bordeaux SCS
FR2032,Automobile Mulhouse SARL
FR2033,Électronique Excellence de Strasbourg SNC
FR2034,Textile Qualité SAS
FR2035,Céramique Innovante EURL
FR2036,Naval Commerciale de Dijon SAS
FR2037,Ateliers Rennaise de Orléans SE
FR2038,Chimie Intégrée de Clermont SCS
FR2039,Naval Parisienne SE
FR2040,Fabrique Annecy SNC
FR2041,Hydraulique Régionale de Angers SAS
FR2042,Mécanique Toulousaine GIE
FR2043,Naval Paris SARL
FR2044,Ateliers Perpignan SARL
FR2045,Ferroviaire Besançon SCS
FR2046,Hydraulique Limoges EURL
FR2047,Énergie Rennaise de Mulhouse EURL
FR2048,Électronique Dynamique SNC
FR2049,Énergie Toulouse EURL
FR2050,Production Limoges SARL
FR2051,Solutions Lilloise SCOP
FR2052,Groupe Bordelaise SNC
FR2053,Consulting Commerciale SNC
FR2054,Usines Nancy SAS
FR2055,Production Performante de Strasbourg EURL
FR2056,Innovation Rouen SCOP
FR2057,Ateliers Qualité SCOP
FR2058,Ateliers Intégrée GIE
FR2059,Naval Bordelaise GIE
FR2060,Aéronautique Marseillaise de Nantes SCS
FR2061,Métallurgie Lyonnaise de Montpellier SAS
FR2062,Solutions Continentale SE
FR2063,Production Continentale de Orléans SCS
FR2064,Métallurgie Performante de Caen SNC
FR2065,Ferroviaire Nationale de Angers SCOP
FR2066,Hydraulique Rennes SE
FR2067,Textile Qualité SCS
FR2068,Société Bordeaux SAS
FR2069,Ateliers Générale de Grenoble SCOP
FR2070,Consulting Lilloise de Saint-Étienne SAS
FR2071,Céramique Angers SA
FR2072,Société Nantaise de Toulon SCOP
FR2073,Manufacture Montpelliéraine SCS
FR2074,Innovation Dijonnaise SNC
FR2075,Innovation Grenobloise de Perpignan GIE
FR2076,Compagnie Qualité SA
FR2077,Société Rennaise de Montpellier SA
FR2078,Entreprise Européenne de Metz SAS
FR2079,Énergie Dijonnaise de Tours EURL
FR2080,Chimie Besançon SE
FR2081,Entreprise Nouvelle GIE
FR2082,Compagnie Rouen SE
FR2083,Énergie Orleanaise SA
FR2084,Mécanique Limogeaude de Reims GIE
FR2085,Système Tourangelle de Brest SARL
FR2086,Hydraulique Angers GIE
FR2087,Usines Qualité SCOP
FR2088,Manufacture Clermont SCS
FR2089,Alimentaire Toulousaine de Lille SAS
FR2090,Groupe Amiénoise de Marseille SCOP
FR2091,Société Continentale de Clermont SARL
FR2092,Compagnie Nantes SCOP
FR2093,Société Lilloise de Amiens SA
FR2094,Automobile Spécialisée de Annecy SNC
FR2095,Manufacture Toulousaine SA
FR2096,Bois Efficace SA
FR2097,Bois Fiable de Clermont SAS
FR2098,Usines Nouvelle de Mulhouse SARL
FR2099,Chimie Dijonnaise SCS
FR2100,Compagnie Qualité de Bordeaux SA
FR2101,Société Perpignan EURL
FR2102,Groupe Strasbourg SCOP
FR2103,Textile Rouen EURL
FR2104,Verre Metz SARL
FR2105,Développement Commerciale de Amiens EURL
FR2106,Services Nouvelle SNC
FR2107,Consulting Industrielle de Grenoble SNC
FR2108,Groupe Continentale GIE
FR2109,Compagnie Clermontoise SAS
FR2110,Solutions Bordelaise SCS
FR2111,Consulting Fiable de Nancy SCOP
FR2112,Manufacture Rennes SA
FR2113,Bois Paris SARL
FR2114,Bois Générale SA
FR2115,Services Clermontoise de Strasbourg GIE
FR2116,Électronique Marseillaise SE
FR2117,Alimentaire Toulon EURL
FR2118,Automobile Annecy SA
FR2119,Bois Efficace de Besançon SNC
FR2120,Automobile Rennes SE
FR2121,Bois Intégrée EURL
FR2122,Métallurgie Strasbourgeoise EURL
FR2123,Verre Montpellier SNC
FR2124,Développement Créative de Toulouse SA
FR2125,Développement Orléans SCOP
FR2126,Industrie Intégrée de Montpellier SA
FR2127,Solutions Moderne SA
FR2128,Textile Strasbourg SCOP
FR2129,Métallurgie Nantes SCOP
FR2130,Technologie Bordeaux SA
FR2131,Société Montpelliéraine SE
FR2132,Services Rennes SNC
FR2133,Chimie Angers SA
FR2134,Ateliers Orléans SE
FR2135,Entreprise Amiénoise de Grenoble EURL
FR2136,Céramique Mulhouse GIE
FR2137,Manufacture Française de Grenoble SCS
FR2138,Plastique Angers SNC
FR2139,Plastique Caen SNC
FR2140,Manufacture Lilloise de Annecy EURL
FR2141,Hydraulique Qualité de Lille SCS
FR2142,Production Nationale de Marseille SARL
FR2143,Hydraulique Durable de Saint-Étienne SE
FR2144,Groupe Excellence SCOP
